Fertilizer,temp,N(ppm),P(ppm),K(ppm),yeild
55.08444894,38.04272647,67.87002358,19.8343274,16.06804201,6.851233875
55.00099836,38.20221564,64.77149044,18.97690125,17.01231315,6.9441878
55.83558869,40.04584898,66.95595136,17.9967327,14.95980878,7.04153294
72.11867837,36.05273886,70.92608859,20.90505939,17.02038779,6.972707088
54.93318271,38.04447779,61.09532399,20.02071608,17.9508219,6.984416668
54.92404887,36.10759093,60.33791434,20.85166564,15.96835217,6.851237162
55.02889318,38.01201081,65.02296499,19.22617583,17.03881472,6.880470719
54.98015642,38.05117894,64.92227896,19.01986044,16.90418016,6.983480997
54.91177885,37.96094654,67.99624208,20.11748259,16.07655985,7.116750835
55.05258955,37.84304709,67.97169307,20.02073905,16.00722268,6.901864922
55.11283191,38.04927887,60.99523919,19.91797622,17.88873716,6.955199008
65.0085768,36.10754724,68.16031846,20.97310143,16.18938342,6.924439685
59.89171185,37.01127509,62.84156098,20.06703908,18.10551576,6.984177496
54.9521904,35.92375501,65.09333179,21.05170517,16.09847866,7.017470342
55.92281185,39.90786016,66.98958982,17.96974334,14.89111437,7.088302011
55.19146707,38.01122667,67.98060444,19.95997178,15.98333854,6.934561235
65.0891455,36.88000002,66.93959603,17.88897137,15.0529215,6.813375535
54.89519657,36.08645573,64.75299285,18.91451312,15.06333456,7.01639006
55.09283208,38.02978906,67.8208139,19.86215998,15.99702731,7.044969818
55.18393444,35.86585854,60.16694538,21.13747084,15.84393945,6.880849188
54.76306405,37.98775351,65.00409325,18.80504796,17.11957335,7.000938174
55.13704698,37.93013633,67.88472922,19.98121361,15.75087245,6.943294877
55.11050565,35.93364386,64.97025661,20.89303692,16.06513828,6.958482195
64.7753186,35.82497549,67.94486229,20.92346063,15.89038077,6.987994034
59.81205833,36.94004276,62.88146392,20.16394729,18.05243018,7.142860626
56.02795596,39.96844569,66.96615371,17.97005674,14.95791668,7.134448071
64.95372751,36.99389821,67.08649268,17.99649371,15.00711354,7.182977883
65.15148273,36.93193505,66.96122443,18.07514653,15.09980621,6.929835022
54.80381239,38.06435909,68.09817043,20.02821539,16.06318568,6.911228866
54.9948171,38.20110746,65.02815688,18.90739222,16.90866081,6.848998311
60.03078,39.12173555,60.13018824,20.15537991,15.92808592,7.116614598
64.92465711,35.95456728,67.96889043,20.90900424,15.81705009,6.9906162
54.92721258,37.90502169,64.85676124,19.06590972,17.02395776,7.047731589
60.02138393,36.8562534,63.11415401,20.07249304,18.05156532,7.009749679
54.87835069,38.0506979,65.12844386,19.00789019,16.96506784,6.87787611
55.00666619,35.98622186,65.08256226,20.95846924,16.10969632,7.081169578
59.8803948,37.21325523,63.03108712,20.01052908,18.16242295,6.750209156
72.20807563,36.07451821,70.91019242,20.84682033,17.01056646,6.884292339
54.90486091,37.87783057,65.03712184,19.00839696,17.08122309,6.950576927
72.06913331,36.07109944,70.9675887,20.98183762,16.85751289,7.057209852
55.05700004,37.89846225,61.0799182,19.96586451,18.12247013,6.91912021
59.96178006,37.07609324,63.16271696,19.8643309,18.04955503,7.047967391
55.1141268,36.2321344,64.76770484,21.1778911,16.0506261,7.067326971
64.97479921,37.04483653,67.0981601,18.06495096,15.00335864,7.146135319
60.13190062,39.05975647,60.02170633,19.92861761,15.9481459,6.996263889
55.14875968,36.11114952,65.14780403,18.92757549,15.23591033,7.028104516
64.89875418,37.03386915,67.0819895,17.95742751,15.07338868,7.029710575
55.03422117,36.04305932,65.06032796,21.03131675,15.91866134,7.119621379
65.03409396,36.76976412,66.86606374,18.03812292,14.95935842,6.97523866
65.05456564,36.92804423,67.00838137,18.03728324,14.81503246,7.219993806
54.92943612,36.03875477,59.93652847,21.11938743,15.94033226,7.204104934
55.1233316,37.89543501,65.13838783,19.10128277,16.93161343,7.200466694
64.91689187,36.04569135,68.12215962,20.94313855,16.00507431,7.058037667
60.10250189,38.86985934,59.9827578,20.2005339,15.99772981,6.995206329
54.84010988,38.182488,65.1165756,19.04810523,17.13018077,7.107747644
55.99776041,40.06733068,67.03144814,18.10676541,15.12699701,7.014924494
54.99576186,38.04638874,65.0653681,18.90077433,16.95006143,6.979724206
56.22586125,40.04039218,67.05111103,17.90024263,14.9780886,6.913744556
60.00663685,37.14823512,62.85570865,19.90822153,17.95236775,6.972979626
54.97890316,38.0744771,64.95059423,19.13449086,17.09509426,6.981546507
55.00095982,38.10271069,64.94950003,18.80949549,16.91503334,6.926677669
55.03592579,35.94873088,59.99000913,21.10910023,15.90059578,6.982579038
54.96820981,36.14415517,60.09075474,21.04279966,15.8869152,6.922744739
54.93902963,36.01930402,60.07056041,20.94146613,16.08455188,7.025185492
54.9567853,36.03529686,65.04107687,19.09386258,14.99655299,6.989787996
59.91131465,38.91800037,59.91968527,20.24297706,15.94795837,7.032255888
55.09023182,36.00384211,65.14704689,18.91296058,15.01410775,6.775524229
55.08786236,36.01072996,64.8795775,18.95978838,14.83345821,6.890385086
59.9341015,39.02597118,59.96121981,20.03347141,15.84557509,6.759906265
54.91340466,37.93745431,64.96912476,19.09245104,17.15360586,6.97461284
59.98239861,39.03875527,59.9001931,20.00269969,15.87147878,6.890762576
55.98291646,40.10140147,67.15269764,18.24753071,14.99810474,7.074871044
65.00193889,36.00468951,67.94237853,21.03839949,16.03205134,6.960034655
54.98303944,35.96484995,64.92584424,21.15547185,16.12031497,6.880550033
60.18113718,38.87878768,59.89394006,20.03504062,15.87692257,7.088743089
60.05130866,37.05461009,63.00335105,20.1605764,18.02785941,6.966150943
54.98689312,37.87316105,67.81659703,19.96027332,15.83844056,6.864856177
55.00515089,38.2042695,60.92612891,19.97889043,18.14612294,7.085361494
64.98423345,37.104407,67.07201697,17.91141295,15.0389783,7.07038634
55.00440802,37.99351538,65.03202291,18.89241021,16.95718031,7.216756861
54.96730718,37.91087459,60.98947934,19.92420423,17.95227464,6.794585127
54.86549675,38.05358486,67.93493179,19.90222982,15.87694788,7.074271887
65.06127029,35.81225127,67.97387943,21.02592279,16.02613614,7.030515477
54.88096204,37.73007136,65.02149988,18.9620294,16.99825541,6.751933202
55.05683747,38.02495341,67.97621382,19.90588675,15.8502598,7.078757577
54.939784,38.02586692,61.03403181,20.06273418,17.87387349,7.010451575
55.12558288,38.01518171,64.97127385,19.07924525,17.12914018,6.840941625
55.01773471,38.00984684,60.90439931,20.03597668,18.03002633,7.193108388
55.08335055,35.9394055,60.09250442,21.13615362,16.19887464,7.037459858
59.99650397,39.01713571,60.04496251,19.86574234,16.09398489,7.140682276
59.95897002,38.92219207,60.13338283,20.04577498,16.0621735,6.944701695
54.96826735,38.04516539,61.09314662,19.84158051,17.95198276,7.01434925
55.00187469,35.92808907,65.02216002,20.87762367,15.90180092,7.020471377
55.00016684,35.99322576,60.04731247,20.9960786,16.01852863,6.981649853
56.07657009,40.00502518,66.96090968,17.89458206,14.93766749,6.959174916
54.99305974,36.06521685,64.94291118,19.11533605,14.79629722,6.973369227
55.09413393,35.98980941,64.82001306,18.94403983,15.04615225,6.987548583
65.15173734,36.09933683,67.9650914,20.74899319,15.82833209,7.119626993
55.00640011,37.97719282,60.99803732,19.97374648,18.046719,6.839695243
65.08365957,36.96504213,67.02197908,18.03796617,14.95280972,7.109974213
54.78889296,35.90567298,60.07229756,20.96170229,16.03126729,7.012515838
55.8536193,39.84114684,67.01661611,18.05349148,14.96267476,7.009724232
56.28317862,40.01938515,67.08139591,17.86345395,14.88605986,6.871544029
60.07144854,37.06766233,63.00029064,20.02802414,17.84770567,7.082324211
54.95370449,36.0530108,64.93699795,18.86130026,15.00721565,6.767421825
54.88722142,35.89708888,59.97838937,21.11115012,16.05596693,7.012423079
55.09908911,36.05469581,59.95310819,20.85196146,15.78127914,6.95805733
64.96623242,37.11700075,66.82683074,18.06907791,14.92632691,6.984463613
54.94288846,36.07090519,64.97655778,20.95403264,15.78503799,6.99547808
55.9110142,40.06730183,66.83309235,18.03318503,15.04063304,6.948019058
60.00211003,37.10782496,63.02065969,19.72387417,17.9126463,7.005676687
54.88303284,38.07811783,64.99547332,18.94233012,17.11692283,6.969003742
72.01769328,36.14206906,71.15489876,21.14928669,17.01867092,6.912422082
55.0839579,37.81863492,60.86744879,19.98625006,17.90812404,6.816613356
54.99343384,37.89532813,61.22996702,20.27417126,17.9111313,7.211496333
55.00566523,35.97998848,60.02069448,21.11015398,15.84467699,6.988290104
65.03295732,36.16834661,68.12016331,20.97038444,15.94871165,7.20602215
55.17476475,36.12169037,65.15139901,18.8213214,14.97774212,7.136490701
54.8205917,37.94382975,60.97383816,19.97969929,18.05287772,6.84586215
55.021159,35.91260902,65.02491198,20.70111422,16.06850869,7.089981017
65.02459636,36.17749992,67.91525881,20.99927384,15.90481113,7.021615021
59.91098282,38.82150511,60.02576513,20.06841648,16.11890841,7.031647582
54.88107992,37.91694678,64.9171815,18.97770258,17.06611105,7.073154843
55.12934754,37.91900387,61.0553357,19.92976405,18.1262788,7.001312519
65.23022385,36.14058634,68.09416173,21.10338611,15.9199597,7.123590972
50,39,60,18,15,6
50,37,59,19,15,6
60,39,60,18,15,6
55,39,61,18,16,6
60,39,60,18,15,6
60,39,65,18,15,6
50,37,60,18,15,6
65,39,65,19,16,6
50,40,60,18,15,6
55.01974444,39.04555589,61.10238596,18.14063579,16.0101142,5.975342244
49.99251095,38.97487954,59.95680775,18.01178546,14.96409119,5.656995172
65.06244176,39.16234763,64.93130306,19.12032689,16.21456475,6.02503982
50.04270896,37.11707267,58.97834462,19.1294958,15.19720116,5.893569811
60.11093481,39.00031463,60.18002734,17.9361704,14.89247084,5.921283475
64.86541712,39.06490659,65.12378116,18.88805056,15.9999413,5.935721895
59.81731794,38.96956107,60.0432374,18.08154037,15.07861794,6.098225578
50.05255485,39.88378958,60.06527779,17.72322331,14.97416404,6.114470162
54.8957361,39.00931187,60.92352564,18.02220604,16.1129555,6.111743928
59.91912079,38.91966825,59.98809497,18.00163408,14.82675805,6.025017631
55.02979707,38.80978163,60.95965969,17.80797249,15.78427639,5.897981776
50.30207802,37.07680381,59.98251849,18.05260046,15.10701629,5.953625645
60.11156471,39.07929426,64.84513895,18.02866975,15.12032964,6.027644107
49.91522822,37.21129123,60.22421638,18.04554029,14.95402786,6.174175524
50.18417861,38.85116397,59.94177477,18.09625869,14.71446048,5.990091891
49.99809626,39.93313527,59.80036797,17.88245185,15.03620592,6.008909583
50.1124795,40.09813814,60.12458279,17.86770279,15.02310672,5.934934705
50.09803687,36.94590399,58.93502001,19.3143819,15.06933643,5.894228421
49.96444217,36.9211319,59.82279995,18.03735742,14.7417968,6.110163324
59.97795293,38.97918402,64.91922906,17.95556059,15.05313596,6.047128142
50.07146329,40.01386242,59.94312096,18.04421268,14.84354378,5.863958446
49.87433788,37.01526812,59.94305662,17.87478344,15.08709719,6.130347764
50.05693065,36.96982986,59.08784959,19.13096616,15.08442302,5.985209868
50.05151067,37.01521865,59.05998993,19.10296287,14.88411495,5.978138151
65.02274574,39.19605614,65.01675022,18.83584231,15.89459977,6.185233388
59.96807687,39.15480177,64.87582569,17.98755691,14.99497005,5.967422187
49.98964598,37.14902222,58.92213863,19.18339772,14.8968599,6.243730189
55.02084134,38.94439874,61.04509541,17.93674447,16.14567211,5.960082304
49.97836902,37.05441312,58.83946573,19.1072493,14.9519574,6.050076689
49.81587794,40.06898042,59.97936948,18.03975069,15.00931676,5.962533244
55.00173573,38.84902949,61.02486714,18.11897628,15.90424537,5.966978936
60.04717257,39.01348269,59.96944587,18.01861624,15.04319552,6.004907272
55.02645727,39.03688116,61.01697603,18.01679149,15.9113099,5.922552187
49.83274662,39.08557276,59.83571235,18.13064196,14.94926861,5.88594276
49.98460109,37.20592108,59.02107707,18.99899973,14.95605826,6.017136943
59.8489594,39.04140767,60.00266478,18.17835086,15.11404965,5.786511233
59.85614829,38.95236676,59.9594461,17.97923081,14.94758712,6.005068606
59.84268208,39.06891451,60.10466906,17.94294581,14.90559056,5.992975517
59.98826558,38.73445402,60.07523492,17.83328532,15.08952518,5.995468326
50.129723,38.96571334,59.93549553,17.99863985,15.04344677,6.248121584
50.02126593,36.95139255,60.08953395,18.00521372,15.04952653,5.957205293
50.08533694,37.19493883,58.87101546,18.85587684,14.96543307,6.014086874
55.11425785,38.95418925,60.90472109,18.04645,15.96540306,5.849512115
50.01013619,40.05642281,59.80369296,18.04064638,15.04368538,6.054492075
50.09920605,36.97087268,58.99901736,18.91285532,14.96953561,6.019122421
59.87162578,39.03467004,59.9511998,17.90172522,15.09275562,6.021728179
59.9603559,39.02790785,59.91940895,17.81752927,15.15024022,5.949696266
65.18709442,39.03419008,64.9399007,18.91563075,16.07450791,6.091115489
50.01746002,36.96928439,60.03924479,18.099374,15.04750794,6.087221107
59.99710927,38.98447152,59.91108284,17.98664094,15.04501725,6.027536087
49.98656273,37.04701027,60.06318392,17.92593522,14.92520009,5.894675766
50.18891079,38.89014635,59.97312713,18.06801797,14.85077393,6.012110447
59.99632809,39.11644938,60.15410993,18.06164864,14.92400794,5.850374119
50.14792997,38.93782002,59.91748134,18.09741937,14.92883451,5.848624076
60.29824787,39.02810673,65.13285513,17.95016105,15.09741634,5.876920065
60.11077142,38.87111949,65.14390254,17.84472535,15.01162725,5.995445099
64.91134995,38.87026388,64.96191821,19.04176194,16.16732084,6.012839494
50.19817193,39.90919203,59.99581734,18.12595585,14.97555835,5.909966029
59.99904141,38.86800461,64.78412633,18.07152244,14.95161581,5.971702967
49.87521923,36.82595182,59.1120004,18.94428162,15.08215934,5.941853185
64.98873344,39.16601843,65.03982438,18.9682304,16.04665347,5.897876303
54.90858171,38.87889624,60.87284553,18.06133786,15.96488888,5.98714143
64.98106197,38.8869507,64.92626997,19.00103794,16.12481878,6.029332174
54.87788994,39.14019115,60.95251783,18.06301105,16.22143555,6.094016224
50.04884573,39.94614624,59.83464093,18.05147158,14.94528367,6.050153328
54.7759142,39.07026236,61.10692109,18.02036753,16.00070578,6.018988388
64.96971469,38.80804921,65.07816086,19.14147786,16.03648619,6.026723363
59.94073017,39.0215075,64.93841341,17.87735628,14.93614519,6.019039832
49.94724175,37.04572577,59.941001,17.88118801,14.9863382,6.29318881
60.19220471,39.10795303,65.27572642,18.06129016,14.94708838,5.967136233
50.04002673,38.93017074,59.80300258,17.97058865,14.88048154,5.930482564
60.04151134,38.9954412,60.12768814,17.91951804,14.86512649,5.887718922
65.09521413,39.00447486,64.96595426,18.91208609,16.07980584,6.100692485
49.99277193,39.11161533,60.04290219,17.88647845,14.93027845,6.023834197
65.08139701,39.01882719,64.83479146,18.84433781,15.97874481,6.011934384
64.96247957,39.01432029,64.92849315,18.95989726,16.00764534,5.875409025
60.07551933,39.15978648,59.99341315,18.00434003,14.90359178,6.16088115
50.01781961,38.9559117,60.02016337,18.04192269,15.0867923,6.053945829
60.15188996,38.90726707,59.97398961,17.96222907,14.80178977,6.033364406
60.00327307,38.95871186,59.9218991,17.90098556,15.03360664,5.972598221
60.04610835,39.0332917,64.96097739,17.92014055,15.02680943,6.042735548
49.97002896,39.09293669,60.14563884,18.02198792,14.98608385,5.918772219
64.8749708,38.99812336,64.89821708,19.03198207,15.90928631,5.836376036
59.93978925,39.09201512,60.12165013,18.18217479,15.07440982,5.834179635
64.94000387,39.21137507,64.96828259,18.86325114,15.98567886,6.183023492
50.09557498,37.07582048,60.12427298,18.00589623,15.19472203,5.954484129
50.09432162,36.95640335,59.91400078,17.8905232,14.94453956,6.002102475
60.03690142,38.9843471,64.90658147,17.90407741,15.02740495,5.952327502
50.05323869,36.91723659,59.0308123,18.85951582,15.09382254,6.081526955
49.96130635,36.83890704,59.9757735,17.9160388,14.94526446,5.851014896
50.04355628,37.11326129,60.02214916,17.89834177,14.84934937,5.875242616
60.05434452,39.16438902,64.97059908,17.88211765,14.98094825,5.959701526
59.97285911,39.04944831,59.86220408,18.07531954,14.98163627,6.16451613
49.98058283,37.02474744,59.03280945,19.10368687,14.90601569,6.019997519
64.85376827,38.84999242,65.07784024,18.85480055,16.2141003,6.064664297
65.01884139,38.9330744,64.95707907,19.09360214,16.00810518,6.14140712
50.08489634,38.90731191,59.89943595,18.03128476,14.99171865,5.871244336
55.01519556,38.92944291,61.00735798,17.99063078,16.06626222,5.965127272
65.02711273,39.01205855,64.97084058,18.9787071,15.90669409,6.049440573
49.75560726,36.9175853,59.9054879,18.2172106,14.9318891,5.850315714
60.12104971,39.23143368,59.96137438,18.12896076,14.90468553,5.926872238
49.97823092,40.16125173,59.96506299,17.94949967,15.08435064,5.748854317
49.97994926,38.94507969,59.948786,17.82355095,14.82842702,6.058504053
49.95694384,38.88585452,60.00772249,17.86581983,14.99436446,6.10705766
49.89205215,39.02823615,59.9132897,17.94036663,14.9806911,5.988693444
59.94073437,38.91919404,60.06249217,18.19502421,14.93411595,5.967525606
49.90882721,39.11713937,60.05587801,18.03376713,14.95063923,5.972767541
49.946487,39.91271045,59.96680635,17.91032683,14.78377469,6.047033639
55.00151476,39.05233632,60.90452588,17.99866741,16.04488349,5.993338462
50.05323404,38.94435435,59.91050437,18.0632814,14.83594086,6.123833895
65.13519127,39.08047071,64.96834329,19.09200837,16.09491285,5.916257492
50.01910016,38.91508825,59.98979407,18.04964521,14.81749332,6.088927483
50.13851291,36.98265161,59.92009425,17.95742475,14.84678681,5.910454181
49.85475498,39.95772454,60.18203753,18.13952604,15.01876559,6.116088858
60.04793965,39.01987708,64.94429863,17.9440618,15.12101573,5.943595955
65.0211058,39.0029196,64.81311269,18.94164083,16.06435656,5.984184453
59.91162506,39.09944072,60.20593919,18.04807243,14.87265683,6.130395417
